"id";"COD_VENDEDOR";"ano";"mes";"tipo";"valor_meta";"data_criacao";"data_atualizacao"
"45407";"000010";"2026";"6";"venda";"82409,38";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45408";"000010";"2026";"7";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45409";"000010";"2026";"8";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45410";"000010";"2026";"9";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45411";"000010";"2026";"10";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45412";"000010";"2026";"11";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45413";"000010";"2026";"12";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45414";"000044";"2026";"1";"venda";"20904,80";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45415";"000044";"2026";"2";"venda";"17109,12";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45416";"000044";"2026";"3";"venda";"18174,24";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45417";"000044";"2026";"4";"venda";"19311,04";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45418";"000044";"2026";"5";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45419";"000044";"2026";"6";"venda";"72956,22";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45420";"000044";"2026";"7";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45421";"000044";"2026";"8";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45422";"000044";"2026";"9";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45423";"000044";"2026";"10";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45424";"000044";"2026";"11";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45425";"000044";"2026";"12";"venda";"67200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45426";"000048";"2026";"1";"venda";"174574,40";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45427";"000048";"2026";"2";"venda";"68168,80";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45428";"000048";"2026";"3";"venda";"170248,96";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45429";"000048";"2026";"4";"venda";"225010,24";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45430";"000048";"2026";"5";"venda";"145600,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45431";"000048";"2026";"6";"venda";"235200,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45432";"000048";"2026";"7";"venda";"224000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45433";"000048";"2026";"8";"venda";"252000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45434";"000048";"2026";"9";"venda";"252000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45435";"000048";"2026";"10";"venda";"196000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45436";"000048";"2026";"11";"venda";"156800,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45437";"000048";"2026";"12";"venda";"380800,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45438";"000054";"2026";"1";"venda";"2826099,36";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45439";"000054";"2026";"2";"venda";"2476455,52";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45440";"000054";"2026";"3";"venda";"2698127,04";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45441";"000054";"2026";"4";"venda";"2334086,72";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45442";"000054";"2026";"5";"venda";"2352000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45443";"000054";"2026";"6";"venda";"2128000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45444";"000054";"2026";"7";"venda";"2408000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45445";"000054";"2026";"8";"venda";"2296000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45446";"000054";"2026";"9";"venda";"2576000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45447";"000054";"2026";"10";"venda";"2329600,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45448";"000054";"2026";"11";"venda";"3040800,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45449";"000054";"2026";"12";"venda";"3808000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45450";"000062";"2026";"1";"venda";"27130,88";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45451";"000062";"2026";"2";"venda";"7983,36";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45452";"000062";"2026";"3";"venda";"26426,40";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45453";"000062";"2026";"4";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45454";"000062";"2026";"5";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45455";"000062";"2026";"6";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45456";"000062";"2026";"7";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45457";"000062";"2026";"8";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45458";"000062";"2026";"9";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45459";"000062";"2026";"10";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45460";"000062";"2026";"11";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45461";"000062";"2026";"12";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45462";"000115";"2026";"1";"venda";"381774,40";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45463";"000115";"2026";"2";"venda";"385066,08";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45464";"000115";"2026";"3";"venda";"743697,92";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45465";"000115";"2026";"4";"venda";"896000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45466";"000115";"2026";"5";"venda";"896000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45467";"000115";"2026";"6";"venda";"1361740,80";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45468";"000115";"2026";"7";"venda";"1176000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45469";"000115";"2026";"8";"venda";"1176000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45470";"000115";"2026";"9";"venda";"1176000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45471";"000115";"2026";"10";"venda";"1568000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45472";"000115";"2026";"11";"venda";"1176000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45473";"000115";"2026";"12";"venda";"1736000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45474";"000178";"2026";"1";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45475";"000178";"2026";"2";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45476";"000178";"2026";"3";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45477";"000178";"2026";"4";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45478";"000178";"2026";"5";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45479";"000178";"2026";"6";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:35"
"45480";"000178";"2026";"7";"venda";"30000,00";"17/06/2026 15:16:10";"29/07/2026 20:22:32"
"45481";"000178";"2026";"8";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:37"
"45482";"000178";"2026";"9";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:38"
"45483";"000178";"2026";"10";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:39"
"45484";"000178";"2026";"11";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:42"
"45485";"000178";"2026";"12";"venda";"30000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45486";"000197";"2026";"1";"venda";"8073488,64";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45487";"000197";"2026";"2";"venda";"7127300,32";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45488";"000197";"2026";"3";"venda";"7288792,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45489";"000197";"2026";"4";"venda";"8055035,52";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45490";"000197";"2026";"5";"venda";"7840000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45491";"000197";"2026";"6";"venda";"8332190,45";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45492";"000197";"2026";"7";"venda";"7840000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45493";"000197";"2026";"8";"venda";"5824000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45494";"000197";"2026";"9";"venda";"5600000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45495";"000197";"2026";"10";"venda";"7056000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45496";"000197";"2026";"11";"venda";"7168000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45497";"000197";"2026";"12";"venda";"8232000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45498";"000304";"2026";"1";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45499";"000304";"2026";"2";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45500";"000304";"2026";"3";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45501";"000304";"2026";"4";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45502";"000304";"2026";"5";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45503";"000304";"2026";"6";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:35"
"45504";"000304";"2026";"7";"venda";"180000,00";"17/06/2026 15:16:10";"29/07/2026 20:06:18"
"45505";"000304";"2026";"8";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:37"
"45506";"000304";"2026";"9";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:38"
"45507";"000304";"2026";"10";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:40"
"45508";"000304";"2026";"11";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:42"
"45509";"000304";"2026";"12";"venda";"180000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45510";"000324";"2026";"1";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:30"
"45511";"000324";"2026";"2";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45512";"000324";"2026";"3";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45513";"000324";"2026";"4";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45514";"000324";"2026";"5";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45515";"000324";"2026";"6";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45516";"000324";"2026";"7";"venda";"50000,00";"17/06/2026 15:16:10";"29/07/2026 20:00:50"
"45517";"000324";"2026";"8";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:36"
"45518";"000324";"2026";"9";"venda";"30000,00";"17/06/2026 15:16:10";"15/09/2026 10:05:51"
"45519";"000324";"2026";"10";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:39"
"45520";"000324";"2026";"11";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:40"
"45521";"000324";"2026";"12";"venda";"50000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45522";"000332";"2026";"1";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45523";"000332";"2026";"2";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45524";"000332";"2026";"3";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45525";"000332";"2026";"4";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45526";"000332";"2026";"5";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45527";"000332";"2026";"6";"venda";"0,00";"17/06/2026 15:16:10";"18/06/2026 12:01:48"
"45528";"000332";"2026";"7";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45529";"000332";"2026";"8";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45530";"000332";"2026";"9";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45531";"000332";"2026";"10";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45532";"000332";"2026";"11";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45533";"000332";"2026";"12";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45534";"000359";"2026";"1";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:30"
"45535";"000359";"2026";"2";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45536";"000359";"2026";"3";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45537";"000359";"2026";"4";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45538";"000359";"2026";"5";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45539";"000359";"2026";"6";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45540";"000359";"2026";"7";"venda";"350000,00";"17/06/2026 15:16:10";"29/07/2026 20:31:07"
"45541";"000359";"2026";"8";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:36"
"45542";"000359";"2026";"9";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:37"
"45543";"000359";"2026";"10";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:39"
"45544";"000359";"2026";"11";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:40"
"45545";"000359";"2026";"12";"venda";"350000,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45546";"000380";"2026";"1";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45547";"000380";"2026";"2";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45548";"000380";"2026";"3";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45549";"000380";"2026";"4";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45550";"000380";"2026";"5";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45551";"000380";"2026";"6";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45552";"000380";"2026";"7";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45553";"000380";"2026";"8";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45554";"000380";"2026";"9";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45555";"000380";"2026";"10";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45556";"000380";"2026";"11";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45557";"000380";"2026";"12";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45558";"000385";"2026";"1";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45559";"000385";"2026";"2";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45560";"000385";"2026";"3";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45561";"000385";"2026";"4";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45562";"000385";"2026";"5";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45563";"000385";"2026";"6";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:35"
"45564";"000385";"2026";"7";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45565";"000385";"2026";"8";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45566";"000385";"2026";"9";"venda";"105000,00";"17/06/2026 15:16:10";"15/09/2026 10:06:49"
"45567";"000385";"2026";"10";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:40"
"45568";"000385";"2026";"11";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:42"
"45569";"000385";"2026";"12";"venda";"134400,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45570";"010001";"2026";"1";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45571";"010001";"2026";"2";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45572";"010001";"2026";"3";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45573";"010001";"2026";"4";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45574";"010001";"2026";"5";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45575";"010001";"2026";"6";"venda";"0,00";"17/06/2026 15:16:10";"18/06/2026 12:01:48"
"45576";"010001";"2026";"7";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45577";"010001";"2026";"8";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45578";"010001";"2026";"9";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45579";"010001";"2026";"10";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45580";"010001";"2026";"11";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45581";"010001";"2026";"12";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45582";"010002";"2026";"1";"venda";"18697045,92";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45583";"010002";"2026";"2";"venda";"16405230,24";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45584";"010002";"2026";"3";"venda";"19790051,68";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45585";"010002";"2026";"4";"venda";"17348885,12";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45586";"010002";"2026";"5";"venda";"19040000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45587";"010002";"2026";"6";"venda";"20580737,89";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45588";"010002";"2026";"7";"venda";"18592000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45589";"010002";"2026";"8";"venda";"18816000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45590";"010002";"2026";"9";"venda";"21862400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45591";"010002";"2026";"10";"venda";"30800000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45592";"010002";"2026";"11";"venda";"30800000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45593";"010002";"2026";"12";"venda";"25872000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45594";"010018";"2026";"1";"venda";"31765,44";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45595";"010018";"2026";"2";"venda";"26903,52";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45596";"010018";"2026";"3";"venda";"21902,72";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45597";"010018";"2026";"4";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45598";"010018";"2026";"5";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45599";"010018";"2026";"6";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45600";"010018";"2026";"7";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45601";"010018";"2026";"8";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45602";"010018";"2026";"9";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45603";"010018";"2026";"10";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45604";"010018";"2026";"11";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45605";"010018";"2026";"12";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45606";"010038";"2026";"1";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45607";"010038";"2026";"2";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45608";"010038";"2026";"3";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45609";"010038";"2026";"4";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45610";"010038";"2026";"5";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45611";"010038";"2026";"6";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45612";"010038";"2026";"7";"venda";"0,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45613";"010038";"2026";"8";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45614";"010038";"2026";"9";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45615";"010038";"2026";"10";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45616";"010038";"2026";"11";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45617";"010038";"2026";"12";"venda";"0,00";"17/06/2026 15:16:10";"17/06/2026 15:16:10"
"45618";"010086";"2026";"1";"venda";"488651,52";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45619";"010086";"2026";"2";"venda";"338513,28";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45620";"010086";"2026";"3";"venda";"394203,04";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45621";"010086";"2026";"4";"venda";"496043,52";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45622";"010086";"2026";"5";"venda";"313600,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45623";"010086";"2026";"6";"venda";"670201,50";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45624";"010086";"2026";"7";"venda";"772800,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45625";"010086";"2026";"8";"venda";"672000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45626";"010086";"2026";"9";"venda";"448000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45627";"010086";"2026";"10";"venda";"392000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45628";"010086";"2026";"11";"venda";"392000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45629";"010086";"2026";"12";"venda";"537600,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45630";"010102";"2026";"1";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45631";"010102";"2026";"2";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45632";"010102";"2026";"3";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45633";"010102";"2026";"4";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45634";"010102";"2026";"5";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45635";"010102";"2026";"6";"venda";"522169,80";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45636";"010102";"2026";"7";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45637";"010102";"2026";"8";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45638";"010102";"2026";"9";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45639";"010102";"2026";"10";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45640";"010102";"2026";"11";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45641";"010102";"2026";"12";"venda";"504000,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45642";"010147";"2026";"1";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:31"
"45643";"010147";"2026";"2";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:32"
"45644";"010147";"2026";"3";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45645";"010147";"2026";"4";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:33"
"45646";"010147";"2026";"5";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:34"
"45647";"010147";"2026";"6";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:35"
"45648";"010147";"2026";"7";"venda";"201600,00";"17/06/2026 15:16:10";"27/07/2026 08:13:11"
"45649";"010147";"2026";"8";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:37"
"45650";"010147";"2026";"9";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:38"
"45651";"010147";"2026";"10";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:40"
"45652";"010147";"2026";"11";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:42"
"45653";"010147";"2026";"12";"venda";"201600,00";"17/06/2026 15:16:10";"05/08/2026 10:28:43"
"45654";"010161";"2026";"1";"venda";"13384,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45655";"010161";"2026";"2";"venda";"49642,88";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45656";"010161";"2026";"3";"venda";"46930,24";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45657";"010161";"2026";"4";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45658";"010161";"2026";"5";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45659";"010161";"2026";"6";"venda";"151708,48";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45660";"010161";"2026";"7";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45661";"010161";"2026";"8";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45662";"010161";"2026";"9";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45663";"010161";"2026";"10";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
"45664";"010161";"2026";"11";"venda";"134400,00";"17/06/2026 15:16:10";"27/07/2026 08:13:10"
