"cod_municipio";"pea_total";"ano_base_pea";"populacao";"ano_base_pop";"pib_total_reais";"ano_base_pib";"num_supermercados";"supermercados_pessoal_ocupado";"supermercados_massa_salarial_reais";"ano_base_supermercados";"atualizado_em"
"3126604";"2325,00";"2010";"4503,00";"2022";"79709000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3126703";"10787,00";"2010";"23476,00";"2022";"499307000,00";"2022";"6";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3126752";"2459,00";"2010";"5034,00";"2022";"92469000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3126802";"2383,00";"2010";"5640,00";"2022";"77423000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3126901";"3817,00";"2010";"8226,00";"2022";"168192000,00";"2022";"4";"29";"364000,00";"2024";"21/07/2026 15:43:08"
"3126950";"1051,00";"2010";"3391,00";"2022";"42806000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:08"
"3127008";"7312,00";"2010";"14540,00";"2022";"748730000,00";"2022";"7";"50";"1124000,00";"2024";"21/07/2026 15:43:08"
"3127057";"1647,00";"2010";"4345,00";"2022";"53194000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127073";"2588,00";"2010";"4647,00";"2022";"50425000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127107";"28012,00";"2010";"58588,00";"2022";"3084987000,00";"2022";"15";"1172";"28920000,00";"2024";"21/07/2026 15:43:08"
"3127206";"1464,00";"2010";"4686,00";"2022";"96697000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127305";"2802,00";"2010";"6222,00";"2022";"110318000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:08"
"3127339";"2365,00";"2010";"4793,00";"2022";"65813000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127354";"1397,00";"2010";"2928,00";"2022";"47511000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127370";"1164,00";"2010";"2830,00";"2022";"51302000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127388";"1785,00";"2010";"4053,00";"2022";"75115000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127404";"2196,00";"2010";"4727,00";"2022";"106375000,00";"2022";"3";"43";"1391000,00";"2024";"21/07/2026 15:43:08"
"3127503";"2164,00";"2010";"5230,00";"2022";"77889000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127602";"5283,00";"2010";"11331,00";"2022";"188431000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3127701";"127285,00";"2010";"257171,00";"2022";"8028769000,00";"2022";"14";"5274";"136877000,00";"2024";"21/07/2026 15:43:08"
"3127800";"6874,00";"2010";"13901,00";"2022";"525199000,00";"2022";"4";"5";"0,00";"2024";"21/07/2026 15:43:08"
"3127909";"707,00";"2010";"1392,00";"2022";"49746000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:08"
"3128006";"15467,00";"2010";"32244,00";"2022";"1087755000,00";"2022";"7";"474";"12231000,00";"2024";"21/07/2026 15:43:08"
"3128105";"7013,00";"2010";"13772,00";"2022";"459855000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3128204";"5045,00";"2010";"9753,00";"2022";"118990000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:08"
"3128253";"2233,00";"2010";"5051,00";"2022";"67716000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3128303";"9967,00";"2010";"19150,00";"2022";"744284000,00";"2022";"13";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3128402";"4202,00";"2010";"7714,00";"2022";"190852000,00";"2022";"4";"66";"1221000,00";"2024";"21/07/2026 15:43:08"
"3128501";"1845,00";"2010";"3149,00";"2022";"63807000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:08"
"3128600";"3326,00";"2010";"6539,00";"2022";"918639000,00";"2022";"6";"28";"489000,00";"2024";"21/07/2026 15:43:08"
"3128709";"25746,00";"2010";"50911,00";"2022";"3912373000,00";"2022";"18";"532";"16348000,00";"2024";"21/07/2026 15:43:08"
"3128808";"3543,00";"2010";"7131,00";"2022";"131187000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3128907";"3439,00";"2010";"8478,00";"2022";"333131000,00";"2022";"7";"24";"397000,00";"2024";"21/07/2026 15:43:09"
"3129004";"4044,00";"2010";"7778,00";"2022";"120001000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3129103";"3196,00";"2010";"5192,00";"2022";"217168000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3129202";"2750,00";"2010";"6134,00";"2022";"146294000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3129301";"3864,00";"2010";"12030,00";"2022";"215369000,00";"2022";"3";"29";"338000,00";"2024";"21/07/2026 15:43:09"
"3129400";"2121,00";"2010";"5198,00";"2022";"110484000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3129509";"11604,00";"2010";"22229,00";"2022";"1641284000,00";"2022";"7";"179";"3606000,00";"2024";"21/07/2026 15:43:09"
"3129608";"3329,00";"2010";"6286,00";"2022";"134720000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3129657";"2277,00";"2010";"5081,00";"2022";"54818000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3129707";"6436,00";"2010";"10948,00";"2022";"728550000,00";"2022";"4";"94";"2454000,00";"2024";"21/07/2026 15:43:09"
"3129806";"77648,00";"2010";"170537,00";"2022";"3073445000,00";"2022";"16";"463";"8966000,00";"2024";"21/07/2026 15:43:09"
"3129905";"1836,00";"2010";"3365,00";"2022";"80149000,00";"2022";"4";"14";"130000,00";"2024";"21/07/2026 15:43:09"
"3130002";"1202,00";"2010";"2698,00";"2022";"62722000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130051";"5234,00";"2010";"10677,00";"2022";"114603000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130101";"16661,00";"2010";"45847,00";"2022";"1206082000,00";"2022";"9";"121";"2606000,00";"2024";"21/07/2026 15:43:09"
"3130200";"4916,00";"2010";"10830,00";"2022";"762874000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130309";"3985,00";"2010";"6826,00";"2022";"556688000,00";"2022";"3";"62";"1050000,00";"2024";"21/07/2026 15:43:09"
"3130408";"2690,00";"2010";"7003,00";"2022";"564039000,00";"2022";"3";"6";"0,00";"2024";"21/07/2026 15:43:09"
"3130507";"5804,00";"2010";"12741,00";"2022";"292708000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130556";"2741,00";"2010";"6986,00";"2022";"139947000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130606";"3676,00";"2010";"7301,00";"2022";"176008000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130655";"3427,00";"2010";"6346,00";"2022";"87899000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130705";"2942,00";"2010";"6171,00";"2022";"861720000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130804";"1291,00";"2010";"2580,00";"2022";"135273000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3130903";"11148,00";"2010";"22692,00";"2022";"501843000,00";"2022";"9";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3131000";"2919,00";"2010";"6239,00";"2022";"147426000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3131109";"3236,00";"2010";"7371,00";"2022";"104621000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3131158";"7320,00";"2010";"17136,00";"2022";"191443000,00";"2022";"5";"147";"3041000,00";"2024";"21/07/2026 15:43:09"
"3131208";"8554,00";"2010";"19522,00";"2022";"397402000,00";"2022";"5";"196";"4911000,00";"2024";"21/07/2026 15:43:09"
"3131307";"117497,00";"2010";"227731,00";"2022";"18957035000,00";"2022";"37";"1531";"37186000,00";"2024";"21/07/2026 15:43:09"
"3131406";"1882,00";"2010";"3775,00";"2022";"217352000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3131505";"5168,00";"2010";"9135,00";"2022";"198705000,00";"2022";"5";"55";"1224000,00";"2024";"21/07/2026 15:43:09"
"3131604";"3486,00";"2010";"7180,00";"2022";"344281000,00";"2022";"5";"10";"142000,00";"2024";"21/07/2026 15:43:09"
"3131703";"56810,00";"2010";"113343,00";"2022";"7361373000,00";"2022";"26";"1096";"24922000,00";"2024";"21/07/2026 15:43:09"
"3131802";"4427,00";"2010";"10362,00";"2022";"161418000,00";"2022";"8";"42";"574000,00";"2024";"21/07/2026 15:43:09"
"3131901";"23220,00";"2010";"53365,00";"2022";"7258819000,00";"2022";"5";"1126";"17190000,00";"2024";"21/07/2026 15:43:09"
"3132008";"2078,00";"2010";"4252,00";"2022";"62077000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3132107";"7081,00";"2010";"17208,00";"2022";"244992000,00";"2022";"17";"95";"1662000,00";"2024";"21/07/2026 15:43:09"
"3132206";"6909,00";"2010";"13846,00";"2022";"447168000,00";"2022";"4";"46";"911000,00";"2024";"21/07/2026 15:43:09"
"3132305";"5700,00";"2010";"10463,00";"2022";"125234000,00";"2022";"4";"5";"0,00";"2024";"21/07/2026 15:43:09"
"3132404";"44902,00";"2010";"93073,00";"2022";"4121334000,00";"2022";"25";"471";"15217000,00";"2024";"21/07/2026 15:43:09"
"3132503";"16226,00";"2010";"32948,00";"2022";"636219000,00";"2022";"13";"208";"4285000,00";"2024";"21/07/2026 15:43:09"
"3132602";"2196,00";"2010";"3690,00";"2022";"65478000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3132701";"10137,00";"2010";"21042,00";"2022";"370460000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3132800";"889,00";"2010";"2142,00";"2022";"40713000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3132909";"5368,00";"2010";"10770,00";"2022";"346913000,00";"2022";"5";"59";"2091000,00";"2024";"21/07/2026 15:43:09"
"3133006";"7307,00";"2010";"14786,00";"2022";"805016000,00";"2022";"5";"139";"3634000,00";"2024";"21/07/2026 15:43:09"
"3133105";"7457,00";"2010";"15236,00";"2022";"557980000,00";"2022";"4";"89";"1776000,00";"2024";"21/07/2026 15:43:09"
"3133204";"4725,00";"2010";"11128,00";"2022";"159556000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3133303";"9013,00";"2010";"19151,00";"2022";"355199000,00";"2022";"13";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3133402";"7337,00";"2010";"13690,00";"2022";"550663000,00";"2022";"4";"35";"651000,00";"2024";"21/07/2026 15:43:09"
"3133501";"10157,00";"2010";"21046,00";"2022";"641894000,00";"2022";"5";"158";"4280000,00";"2024";"21/07/2026 15:43:09"
"3133600";"4003,00";"2010";"12692,00";"2022";"1275556000,00";"2022";"6";"151";"4549000,00";"2024";"21/07/2026 15:43:09"
"3133709";"4729,00";"2010";"12966,00";"2022";"3079752000,00";"2022";"3";"37";"774000,00";"2024";"21/07/2026 15:43:09"
"3133758";"7456,00";"2010";"14406,00";"2022";"831718000,00";"2022";"5";"26";"446000,00";"2024";"21/07/2026 15:43:09"
"3133808";"46746,00";"2010";"97669,00";"2022";"5324955000,00";"2022";"16";"1930";"48740000,00";"2024";"21/07/2026 15:43:09"
"3133907";"2791,00";"2010";"5642,00";"2022";"76310000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3134004";"5748,00";"2010";"13745,00";"2022";"143976000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3134103";"2548,00";"2010";"6055,00";"2022";"141202000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3134202";"52099,00";"2010";"102217,00";"2022";"4387180000,00";"2022";"15";"723";"14693000,00";"2024";"21/07/2026 15:43:09"
"3134301";"2347,00";"2010";"6638,00";"2022";"102915000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3134400";"18351,00";"2010";"38295,00";"2022";"2403673000,00";"2022";"11";"85";"2012000,00";"2024";"21/07/2026 15:43:09"
"3134509";"1800,00";"2010";"4217,00";"2022";"174874000,00";"2022";"4";"15";"187000,00";"2024";"21/07/2026 15:43:09"
"3134608";"8162,00";"2010";"20406,00";"2022";"331472000,00";"2022";"15";"124";"2229000,00";"2024";"21/07/2026 15:43:09"
"3134707";"4786,00";"2010";"11042,00";"2022";"142291000,00";"2022";"5";"16";"183000,00";"2024";"21/07/2026 15:43:09"
"3134806";"4028,00";"2010";"7495,00";"2022";"183603000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3134905";"13490,00";"2010";"25525,00";"2022";"1354852000,00";"2022";"14";"114";"2137000,00";"2024";"21/07/2026 15:43:09"
"3135001";"1353,00";"2010";"3092,00";"2022";"126244000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3135050";"16105,00";"2010";"37660,00";"2022";"843988000,00";"2022";"30";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3135076";"2013,00";"2010";"4296,00";"2022";"75146000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3135100";"32531,00";"2010";"70699,00";"2022";"1666043000,00";"2022";"31";"412";"12432000,00";"2024";"21/07/2026 15:43:09"
"3135209";"26428,00";"2010";"65150,00";"2022";"903262000,00";"2022";"16";"321";"7650000,00";"2024";"21/07/2026 15:43:09"
"3135308";"2083,00";"2010";"4506,00";"2022";"103027000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3135357";"3999,00";"2010";"8127,00";"2022";"90086000,00";"2022";"3";"10";"182000,00";"2024";"21/07/2026 15:43:09"
"3135407";"1829,00";"2010";"6197,00";"2022";"1773263000,00";"2022";"3";"3";"0,00";"2024";"21/07/2026 15:43:09"
"3135456";"3012,00";"2010";"6100,00";"2022";"79507000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3135506";"5353,00";"2010";"12419,00";"2022";"257952000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3135605";"3740,00";"2010";"6484,00";"2022";"148744000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3135704";"2731,00";"2010";"5883,00";"2022";"140200000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3135803";"11225,00";"2010";"24007,00";"2022";"313075000,00";"2022";"3";"14";"217000,00";"2024";"21/07/2026 15:43:09"
"3135902";"2389,00";"2010";"5138,00";"2022";"113437000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3136009";"6471,00";"2010";"13888,00";"2022";"180592000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3136108";"2215,00";"2010";"4329,00";"2022";"113407000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3136207";"35320,00";"2010";"80187,00";"2022";"5011365000,00";"2022";"14";"1072";"25584000,00";"2024";"21/07/2026 15:43:09"
"3136306";"22746,00";"2010";"46801,00";"2022";"2254280000,00";"2022";"9";"412";"7885000,00";"2024";"21/07/2026 15:43:09"
"3136405";"1863,00";"2010";"3854,00";"2022";"71971000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3136504";"4617,00";"2010";"10304,00";"2022";"120967000,00";"2022";"6";"21";"419000,00";"2024";"21/07/2026 15:43:09"
"3136520";"2378,00";"2010";"3969,00";"2022";"55891000,00";"2022";"5";"13";"126000,00";"2024";"21/07/2026 15:43:09"
"3136553";"2100,00";"2010";"4268,00";"2022";"83717000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3136579";"2107,00";"2010";"3630,00";"2022";"52055000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3136603";"2698,00";"2010";"5909,00";"2022";"134152000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3136652";"10464,00";"2010";"30716,00";"2022";"1767832000,00";"2022";"8";"14";"165000,00";"2024";"21/07/2026 15:43:09"
"3136702";"267536,00";"2010";"540756,00";"2022";"21817613000,00";"2022";"28";"10430";"294721000,00";"2024";"21/07/2026 15:43:09"
"3136801";"2124,00";"2010";"3768,00";"2022";"56559000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3136900";"5836,00";"2010";"11084,00";"2022";"317184000,00";"2022";"3";"98";"1938000,00";"2024";"21/07/2026 15:43:09"
"3136959";"1723,00";"2010";"5789,00";"2022";"71184000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3137007";"6180,00";"2010";"14383,00";"2022";"149545000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3137106";"3510,00";"2010";"6631,00";"2022";"249903000,00";"2022";"3";"18";"247000,00";"2024";"21/07/2026 15:43:09"
"3137205";"25065,00";"2010";"51412,00";"2022";"2587185000,00";"2022";"9";"89";"1880000,00";"2024";"21/07/2026 15:43:09"
"3137304";"2181,00";"2010";"3313,00";"2022";"57187000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3137403";"5567,00";"2010";"12769,00";"2022";"354139000,00";"2022";"5";"72";"1383000,00";"2024";"21/07/2026 15:43:09"
"3137502";"8990,00";"2010";"18904,00";"2022";"671391000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3137536";"4288,00";"2010";"8969,00";"2022";"317818000,00";"2022";"4";"97";"1861000,00";"2024";"21/07/2026 15:43:09"
"3137601";"28309,00";"2010";"75145,00";"2022";"2613052000,00";"2022";"11";"242";"5970000,00";"2024";"21/07/2026 15:43:09"
"3137700";"9097,00";"2010";"20835,00";"2022";"557867000,00";"2022";"8";"53";"800000,00";"2024";"21/07/2026 15:43:09"
"3137809";"10051,00";"2010";"20414,00";"2022";"490869000,00";"2022";"10";"54";"1214000,00";"2024";"21/07/2026 15:43:09"
"3137908";"1601,00";"2010";"3184,00";"2022";"55311000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138005";"2991,00";"2010";"5963,00";"2022";"98942000,00";"2022";"3";"11";"150000,00";"2024";"21/07/2026 15:43:09"
"3138104";"3229,00";"2010";"7124,00";"2022";"200673000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138203";"47175,00";"2010";"104761,00";"2022";"3348003000,00";"2022";"4";"1632";"40928000,00";"2024";"21/07/2026 15:43:09"
"3138302";"1680,00";"2010";"3199,00";"2022";"57949000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3138351";"2014,00";"2010";"4341,00";"2022";"72571000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138401";"24462,00";"2010";"51145,00";"2022";"1180539000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138500";"2407,00";"2010";"4737,00";"2022";"105712000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138609";"7966,00";"2010";"17221,00";"2022";"360158000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138625";"3453,00";"2010";"8687,00";"2022";"406146000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138658";"3681,00";"2010";"8790,00";"2022";"98905000,00";"2022";"3";"6";"31000,00";"2024";"21/07/2026 15:43:09"
"3138674";"3268,00";"2010";"6956,00";"2022";"191968000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:09"
"3138682";"2404,00";"2010";"6210,00";"2022";"72963000,00";"2022";"3";"20";"307000,00";"2024";"21/07/2026 15:43:09"
"3138708";"2623,00";"2010";"5586,00";"2022";"168808000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3138807";"9359,00";"2010";"17875,00";"2022";"730135000,00";"2022";"8";"40";"563000,00";"2024";"21/07/2026 15:43:09"
"3138906";"2998,00";"2010";"6487,00";"2022";"117258000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3139003";"20218,00";"2010";"37684,00";"2022";"1478210000,00";"2022";"12";"155";"3175000,00";"2024";"21/07/2026 15:43:09"
"3139102";"2257,00";"2010";"5191,00";"2022";"380445000,00";"2022";"3";"4";"0,00";"2024";"21/07/2026 15:43:09"
"3139201";"8060,00";"2010";"17516,00";"2022";"259316000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3139250";"2676,00";"2010";"5997,00";"2022";"68240000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:09"
"3139300";"7882,00";"2010";"18886,00";"2022";"271191000,00";"2022";"10";"35";"446000,00";"2024";"21/07/2026 15:43:09"
"3139409";"41268,00";"2010";"91886,00";"2022";"4127694000,00";"2022";"10";"493";"9861000,00";"2024";"21/07/2026 15:43:10"
"3139508";"10574,00";"2010";"20613,00";"2022";"557244000,00";"2022";"4";"96";"3757000,00";"2024";"21/07/2026 15:43:10"
"3139607";"12165,00";"2010";"26535,00";"2022";"551720000,00";"2022";"9";"348";"7849000,00";"2024";"21/07/2026 15:43:10"
"3139706";"3772,00";"2010";"7333,00";"2022";"263345000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3139805";"6283,00";"2010";"12721,00";"2022";"232414000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3139904";"6693,00";"2010";"14247,00";"2022";"230037000,00";"2022";"3";"59";"1115000,00";"2024";"21/07/2026 15:43:10"
"3140001";"26062,00";"2010";"61387,00";"2022";"5090283000,00";"2022";"11";"144";"3111000,00";"2024";"21/07/2026 15:43:10"
"3140100";"1441,00";"2010";"4224,00";"2022";"63670000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3140159";"6490,00";"2010";"15900,00";"2022";"210846000,00";"2022";"6";"75";"2112000,00";"2024";"21/07/2026 15:43:10"
"3140209";"1241,00";"2010";"3387,00";"2022";"86162000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3140308";"1673,00";"2010";"4592,00";"2022";"60876000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3140407";"1202,00";"2010";"3200,00";"2022";"48873000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3140506";"6277,00";"2010";"14003,00";"2022";"528224000,00";"2022";"8";"87";"2045000,00";"2024";"21/07/2026 15:43:10"
"3140530";"3769,00";"2010";"8396,00";"2022";"422171000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3140555";"3248,00";"2010";"9112,00";"2022";"107836000,00";"2022";"5";"22";"311000,00";"2024";"21/07/2026 15:43:10"
"3140605";"1534,00";"2010";"3963,00";"2022";"65361000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3140704";"12810,00";"2010";"37841,00";"2022";"1076291000,00";"2022";"3";"53";"1151000,00";"2024";"21/07/2026 15:43:10"
"3140803";"6423,00";"2010";"14121,00";"2022";"725963000,00";"2022";"4";"67";"1324000,00";"2024";"21/07/2026 15:43:10"
"3140852";"4113,00";"2010";"8895,00";"2022";"172456000,00";"2022";"10";"16";"98000,00";"2024";"21/07/2026 15:43:10"
"3140902";"8002,00";"2010";"18552,00";"2022";"664476000,00";"2022";"6";"730";"16352000,00";"2024";"21/07/2026 15:43:10"
"3141009";"6547,00";"2010";"12038,00";"2022";"187463000,00";"2022";"4";"15";"122000,00";"2024";"21/07/2026 15:43:10"
"3141108";"17998,00";"2010";"37618,00";"2022";"1800387000,00";"2022";"3";"17";"322000,00";"2024";"21/07/2026 15:43:10"
"3141207";"1699,00";"2010";"3814,00";"2022";"99498000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3141306";"1879,00";"2010";"3900,00";"2022";"273655000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3141405";"8543,00";"2010";"20156,00";"2022";"276314000,00";"2022";"6";"11";"91000,00";"2024";"21/07/2026 15:43:10"
"3141504";"2396,00";"2010";"5606,00";"2022";"81971000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3141603";"4540,00";"2010";"10373,00";"2022";"170734000,00";"2022";"4";"21";"319000,00";"2024";"21/07/2026 15:43:10"
"3141702";"2738,00";"2010";"5040,00";"2022";"67258000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3141801";"14773,00";"2010";"24405,00";"2022";"346059000,00";"2022";"7";"58";"1053000,00";"2024";"21/07/2026 15:43:10"
"3141900";"1868,00";"2010";"3741,00";"2022";"168912000,00";"2022";"3";"25";"290000,00";"2024";"21/07/2026 15:43:10"
"3142007";"5888,00";"2010";"13651,00";"2022";"165956000,00";"2022";"4";"39";"728000,00";"2024";"21/07/2026 15:43:10"
"3142106";"4722,00";"2010";"8968,00";"2022";"182413000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3142205";"6090,00";"2010";"13633,00";"2022";"289982000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3142254";"1764,00";"2010";"3985,00";"2022";"50387000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3142304";"2088,00";"2010";"5125,00";"2022";"89883000,00";"2022";"3";"35";"783000,00";"2024";"21/07/2026 15:43:10"
"3142403";"3971,00";"2010";"7548,00";"2022";"149686000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3142502";"1015,00";"2010";"2169,00";"2022";"42479000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3142601";"4445,00";"2010";"8340,00";"2022";"268789000,00";"2022";"4";"32";"962000,00";"2024";"21/07/2026 15:43:10"
"3142700";"5957,00";"2010";"14060,00";"2022";"179715000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3142809";"9744,00";"2010";"20170,00";"2022";"830859000,00";"2022";"9";"31";"398000,00";"2024";"21/07/2026 15:43:10"
"3142908";"10298,00";"2010";"20328,00";"2022";"281700000,00";"2022";"5";"5";"9000,00";"2024";"21/07/2026 15:43:10"
"3143005";"7090,00";"2010";"13046,00";"2022";"403025000,00";"2022";"6";"126";"3046000,00";"2024";"21/07/2026 15:43:10"
"3143104";"24151,00";"2010";"47692,00";"2022";"2116369000,00";"2022";"10";"402";"8456000,00";"2024";"21/07/2026 15:43:10"
"3143153";"1609,00";"2010";"4381,00";"2022";"45537000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
"3143203";"10568,00";"2010";"20890,00";"2022";"627072000,00";"2022";"5";"61";"1224000,00";"2024";"21/07/2026 15:43:10"
"3143302";"185669,00";"2010";"414240,00";"2022";"12351983000,00";"2022";"26";"965";"23123000,00";"2024";"21/07/2026 15:43:10"
"3143401";"14009,00";"2010";"24089,00";"2022";"657402000,00";"2022";"14";"146";"4642000,00";"2024";"21/07/2026 15:43:10"
"3143450";"3777,00";"2010";"6888,00";"2022";"86877000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:10"
"3143500";"4419,00";"2010";"9067,00";"2022";"481821000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:10"
